trip_id,start_time,end_time,headway_secs,exact_times
R195-0-WD,09:00:00,16:00:00,900,0
R195-0-WD,16:00:00,19:00:00,600,0
R195-0-WD,19:00:00,23:00:00,1500,0
R195-1-WD,05:30:00,07:00:00,1200,0
R195-1-WD,07:00:00,09:00:00,600,0
R195-1-WD,09:00:00,16:00:00,900,0
R195-1-WD,16:00:00,19:00:00,600,0
R195-1-WD,19:00:00,23:00:00,1500,0
R196-0-WD,05:30:00,07:00:00,1200,0
R196-0-WD,07:00:00,09:00:00,600,0
R196-0-WD,09:00:00,16:00:00,900,0
R196-0-WD,16:00:00,19:00:00,600,0
R196-0-WD,19:00:00,23:00:00,1500,0
R196-1-WD,05:30:00,07:00:00,1200,0
R196-1-WD,07:00:00,09:00:00,600,0
R196-1-WD,09:00:00,16:00:00,900,0
R196-1-WD,16:00:00,19:00:00,600,0
R196-1-WD,19:00:00,23:00:00,1500,0
R196-0-WE,06:30:00,22:30:00,1800,0
R196-1-WE,06:30:00,22:30:00,1800,0
R197-0-WD,05:30:00,07:00:00,1200,0
R197-0-WD,07:00:00,09:00:00,600,0
R197-0-WD,09:00:00,16:00:00,900,0
R197-0-WD,16:00:00,19:00:00,600,0
R197-0-WD,19:00:00,23:00:00,1500,0
R197-1-WD,05:30:00,07:00:00,1200,0
R197-1-WD,07:00:00,09:00:00,600,0
R197-1-WD,09:00:00,16:00:00,900,0
R197-1-WD,16:00:00,19:00:00,600,0
R197-1-WD,19:00:00,23:00:00,1500,0
R197-0-WE,06:30:00,22:30:00,1800,0
R197-1-WE,06:30:00,22:30:00,1800,0
R198-0-WD,05:30:00,07:00:00,1200,0
R198-0-WD,07:00:00,09:00:00,600,0
R198-0-WD,09:00:00,16:00:00,900,0
R198-0-WD,16:00:00,19:00:00,600,0
R198-0-WD,19:00:00,23:00:00,1500,0
R198-1-WD,05:30:00,07:00:00,1200,0
R198-1-WD,07:00:00,09:00:00,600,0
R198-1-WD,09:00:00,16:00:00,900,0
R198-1-WD,16:00:00,19:00:00,600,0
R198-1-WD,19:00:00,23:00:00,1500,0
R198-0-WE,06:30:00,22:30:00,1800,0
R198-1-WE,06:30:00,22:30:00,1800,0
R199-0-WD,05:30:00,07:00:00,1200,0
R199-0-WD,07:00:00,09:00:00,600,0
R199-0-WD,09:00:00,16:00:00,900,0
R199-0-WD,16:00:00,19:00:00,600,0
R199-0-WD,19:00:00,23:00:00,1500,0
R199-1-WD,05:30:00,07:00:00,1200,0
R199-1-WD,07:00:00,09:00:00,600,0
R199-1-WD,09:00:00,16:00:00,900,0
R199-1-WD,16:00:00,19:00:00,600,0
R199-1-WD,19:00:00,23:00:00,1500,0
R200-0-WD,05:30:00,07:00:00,1200,0
R200-0-WD,07:00:00,09:00:00,600,0
R200-0-WD,09:00:00,16:00:00,900,0
R200-0-WD,16:00:00,19:00:00,600,0
R200-0-WD,19:00:00,23:00:00,1500,0
R200-1-WD,05:30:00,07:00:00,1200,0
R200-1-WD,07:00:00,09:00:00,600,0
R200-1-WD,09:00:00,16:00:00,900,0
R200-1-WD,16:00:00,19:00:00,600,0
R200-1-WD,19:00:00,23:00:00,1500,0
R201-0-WD,05:30:00,07:00:00,1200,0
R201-0-WD,07:00:00,09:00:00,600,0
R201-0-WD,09:00:00,16:00:00,900,0
R201-0-WD,16:00:00,19:00:00,600,0
R201-0-WD,19:00:00,23:00:00,1500,0
R201-1-WD,05:30:00,07:00:00,1200,0
R201-1-WD,07:00:00,09:00:00,600,0
R201-1-WD,09:00:00,16:00:00,900,0
R201-1-WD,16:00:00,19:00:00,600,0
R201-1-WD,19:00:00,23:00:00,1500,0
R201-0-WE,06:30:00,22:30:00,1800,0
R201-1-WE,06:30:00,22:30:00,1800,0
R202-0-WD,05:30:00,07:00:00,1200,0
R202-0-WD,07:00:00,09:00:00,600,0
R202-0-WD,09:00:00,16:00:00,900,0
R202-0-WD,16:00:00,19:00:00,600,0
R202-0-WD,19:00:00,23:00:00,1500,0
R202-1-WD,05:30:00,07:00:00,1200,0
R202-1-WD,07:00:00,09:00:00,600,0
R202-1-WD,09:00:00,16:00:00,900,0
R202-1-WD,16:00:00,19:00:00,600,0
R202-1-WD,19:00:00,23:00:00,1500,0
R202-0-WE,06:30:00,22:30:00,1800,0
R202-1-WE,06:30:00,22:30:00,1800,0
R203-0-WD,05:30:00,07:00:00,1200,0
R203-0-WD,07:00:00,09:00:00,600,0
R203-0-WD,09:00:00,16:00:00,900,0
R203-0-WD,16:00:00,19:00:00,600,0
R203-0-WD,19:00:00,23:00:00,1500,0
R203-1-WD,05:30:00,07:00:00,1200,0
R203-1-WD,07:00:00,09:00:00,600,0
R203-1-WD,09:00:00,16:00:00,900,0
R203-1-WD,16:00:00,19:00:00,600,0
R203-1-WD,19:00:00,23:00:00,1500,0
R204-0-WD,24:00:00,28:30:00,1800,0
R204-1-WD,24:00:00,28:30:00,1800,0
R204-0-WE,24:00:00,29:00:00,1800,0
R204-1-WE,24:00:00,29:00:00,1800,0
R205-0-WD,24:00:00,28:30:00,1800,0
R205-1-WD,24:00:00,28:30:00,1800,0
R205-0-WE,24:00:00,29:00:00,1800,0
R205-1-WE,24:00:00,29:00:00,1800,0
R206-0-WD,24:00:00,28:30:00,1800,0
R206-1-WD,24:00:00,28:30:00,1800,0
R206-0-WE,24:00:00,29:00:00,1800,0
R206-1-WE,24:00:00,29:00:00,1800,0
R207-0-WD,24:00:00,28:30:00,1800,0
R207-1-WD,24:00:00,28:30:00,1800,0
R207-0-WE,24:00:00,29:00:00,1800,0
R207-1-WE,24:00:00,29:00:00,1800,0
R208-0-WD,24:00:00,28:30:00,1800,0
R208-1-WD,24:00:00,28:30:00,1800,0
R208-0-WE,24:00:00,29:00:00,1800,0
R208-1-WE,24:00:00,29:00:00,1800,0
R209-0-WD,24:00:00,28:30:00,1800,0
R209-1-WD,24:00:00,28:30:00,1800,0
R209-0-WE,24:00:00,29:00:00,1800,0
R209-1-WE,24:00:00,29:00:00,1800,0
R210-0-WD,24:00:00,28:30:00,1800,0
R210-1-WD,24:00:00,28:30:00,1800,0
R210-0-WE,24:00:00,29:00:00,1800,0
R210-1-WE,24:00:00,29:00:00,1800,0
R211-0-WD,24:00:00,28:30:00,1800,0
R211-1-WD,24:00:00,28:30:00,1800,0
R211-0-WE,24:00:00,29:00:00,1800,0
R211-1-WE,24:00:00,29:00:00,1800,0
R212-0-WD,24:00:00,28:30:00,1800,0
R212-1-WD,24:00:00,28:30:00,1800,0
R212-0-WE,24:00:00,29:00:00,1800,0
R212-1-WE,24:00:00,29:00:00,1800,0
R213-0-WD,24:00:00,28:30:00,1800,0
R213-1-WD,24:00:00,28:30:00,1800,0
R213-0-WE,24:00:00,29:00:00,1800,0
R213-1-WE,24:00:00,29:00:00,1800,0
