stop_id,stop_name,stop_lat,stop_lon,zone_id
S00489,Northgate Arcade,49.052756,12.526161,Northgate
S00490,Northgate Stadium,49.049766,12.528056,Northgate
S00491,Larch Street,49.046716,12.529711,Northgate
S00492,Northgate Fountain,49.043627,12.53119,Northgate
S00493,Northgate Fields,49.040515,12.532551,Northgate
S00494,Northgate Locks,49.037385,12.533813,Northgate
S00495,Harborside Yard,49.034241,12.534989,Harborside
S00496,Harborside Quay,49.031084,12.536081,Harborside
S00497,Rowan Crescent,49.02791,12.537056,Harborside
S00498,Harborside Terminal,49.024722,12.537916,Harborside
S00499,Harborside Barracks,49.021525,12.538692,Harborside
S00500,Marsh End Fields,49.018322,12.539412,Marsh End
S00501,Elm Terrace,49.015116,12.540102,Marsh End
S00502,Oak Walk,49.011907,12.540756,Marsh End
S00503,Ash Close,49.008691,12.541323,Marsh End
S00504,Larch Crescent,49.005471,12.541836,Marsh End
S00505,Lakeside Exchange,49.035821,12.39274,Lakeside
S00506,Rowan Road,49.034351,12.39714,Lakeside
S00507,Lakeside Green,49.032829,12.401498,Lakeside
S00508,Lakeside Baths,49.031299,12.40585,Lakeside
S00509,Lakeside Terminal,49.02978,12.41021,Lakeside
S00510,Lakeside Park,49.028284,12.414589,Lakeside
S00511,Lakeside Junction,49.026821,12.418994,Lakeside
S00512,Lakeside Observatory,49.0254,12.423431,Lakeside
S00513,Ash Road,49.022732,12.432427,Westbridge
S00514,Westbridge Wharf,49.021519,12.437003,Westbridge
S00515,Westbridge Circus,49.020424,12.441647,Westbridge
S00516,Alder Lane,49.019479,12.446368,Westbridge
S00517,Westbridge Tower,49.018685,12.451152,Westbridge
S00518,Westbridge Common,49.018017,12.455982,Westbridge
S00519,Westbridge Depot 2,49.017459,12.460844,Westbridge
S00520,Elm Avenue,49.01699,12.465729,Westbridge
S00521,Yew Terrace,49.016588,12.470627,Westbridge
S00522,Elm Road,49.015906,12.480445,Westbridge
S00523,Maple Lane,49.015253,12.490267,Oldtown
S00524,Oldtown Quay,49.014893,12.495173,Oldtown
S00525,Oldtown Fountain,49.014489,12.50007,Oldtown
S00526,Elm Close,49.014082,12.504967,Oldtown
S00527,Fir Close,49.013393,12.514784,Oldtown
S00528,Marsh End Junction 2,49.012802,12.524615,Marsh End
S00529,Marsh End Baths 2,49.012507,12.52953,Marsh End
S00530,Marsh End Quay 2,49.012193,12.534443,Marsh End
S00531,Marsh End Steps 2,49.011467,12.544252,Marsh End
S00532,Marsh End Arcade,49.011029,12.549143,Marsh End
S00533,Maple Crescent,49.01052,12.554017,Marsh End
S00534,Marsh End Museum,49.009936,12.558872,Marsh End
S00535,Yew Road,49.00927,12.563702,Marsh End
S00536,Ivy Crescent,49.008514,12.5685,Marsh End
S00537,Beech Close,49.007677,12.573267,Marsh End
S00538,Marsh End Baths 3,49.006769,12.578005,Marsh End
S00539,Marsh End Market 2,49.0058,12.582714,Marsh End
S00540,Holly Terrace,49.0048,12.587408,Marsh End
S00541,Junction Fields,49.003772,12.592088,Junction
S00542,Junction Court,49.002707,12.596748,Junction
S00543,Junction Park,49.001626,12.6014,Junction
S00544,Junction Market,49.00053,12.606044,Junction
S00545,Junction Gate,48.999415,12.610676,Junction
S00546,Junction Priory,48.99829,12.615304,Junction
S00547,Junction Halt,48.997158,12.619927,Junction
S00548,Junction Hospital,48.996021,12.624547,Junction
S00549,Junction Mill,48.994886,12.629168,Junction
S00550,Junction Observatory,48.993766,12.633798,Junction
S00551,Junction Locks,48.992996,12.637107,Junction
S00552,Hillcrest Library,48.969923,12.427273,Hillcrest
S00553,Hillcrest Terminal,48.972553,12.430151,Hillcrest
S00554,Hillcrest Junction,48.975185,12.433021,Hillcrest
S00555,Hillcrest Green,48.977818,12.435892,Hillcrest
S00556,Hillcrest Granary,48.980449,12.438766,Hillcrest
S00557,Foundry School,48.983079,12.441643,Foundry
S00558,Foundry Bridge,48.985706,12.444526,Foundry
S00559,Foundry Observatory,48.98833,12.447417,Foundry
S00560,Foundry Crossing,48.990949,12.450317,Foundry
S00561,Westbridge Court 2,48.993562,12.45323,Westbridge
S00562,Juniper Street,48.996165,12.456165,Westbridge
S00563,Poplar Close,48.998751,12.459134,Westbridge
S00564,Westbridge Observatory 2,49.00388,12.465158,Westbridge
S00565,Westbridge Baths,49.006431,12.468197,Westbridge
S00566,Westbridge Terminal 2,49.00898,12.471239,Westbridge
S00567,Westbridge Exchange 2,49.014097,12.477289,Westbridge
S00568,Kestrel Park Priory,49.024493,12.489062,Kestrel Park
S00569,Kestrel Park Stadium,49.027112,12.491966,Kestrel Park
S00570,Kestrel Park Arcade,49.032384,12.4977,Kestrel Park
S00571,Kestrel Park Row,49.037726,12.503281,Kestrel Park
S00572,Northgate Chapel,49.04043,12.505997,Northgate
S00573,Northgate Mill,49.04316,12.508651,Northgate
S00574,Northgate Yard,49.045918,12.511238,Northgate
S00575,Northgate Wharf,49.048697,12.513771,Northgate
S00576,Northgate Library,49.051491,12.516267,Northgate
S00577,Steelyard Hospital,49.054296,12.518733,Steelyard
S00578,Steelyard Row,49.057109,12.521179,Steelyard
S00579,Steelyard Steps,49.059927,12.523611,Steelyard
S00580,Steelyard Chapel,49.062749,12.526035,Steelyard
S00581,Steelyard Cemetery,49.06557,12.528458,Steelyard
S00582,Steelyard Museum,49.068075,12.530635,Steelyard
S00583,Brickworks Locks,48.980444,12.547979,Brickworks
S00584,Brickworks Baths,48.98141,12.543271,Brickworks
S00585,Brickworks Rise,48.982329,12.538541,Brickworks
S00586,Juniper Way,48.983263,12.533817,Marsh End
S00587,Marsh End Baths 4,48.984234,12.529111,Marsh End
S00588,Marsh End Market 3,48.985258,12.524432,Marsh End
S00589,Oldtown Baths,48.986368,12.519797,Oldtown
S00590,Oldtown Barracks,48.988952,12.510755,Oldtown
S00591,Oldtown Tower 2,48.99052,12.506439,Oldtown
S00592,Oldtown Yard 2,48.992212,12.502234,Oldtown
S00593,Oldtown Row 2,48.994014,12.498135,Oldtown
S00594,Oldtown Arcade 2,48.995892,12.494115,Oldtown
S00595,Oldtown Rise 2,48.997824,12.490156,Oldtown
S00596,Oldtown School 2,48.999793,12.486239,Oldtown
S00597,Oldtown Terminal 2,49.001778,12.48234,Oldtown
S00598,Westbridge School 2,49.005749,12.474544,Westbridge
S00599,Westbridge Museum 2,49.007816,12.470746,Westbridge
S00600,Willow Street,49.012081,12.463319,Westbridge
S00601,Westbridge Steps 2,49.014226,12.459621,Westbridge
S00602,Westbridge Crossing 2,49.016339,12.455881,Westbridge
S00603,Westbridge Gate 2,49.023567,12.439548,Westbridge
S00604,Westbridge Rise 2,49.025047,12.435157,Westbridge
S00605,Lakeside Hollow,49.026458,12.430713,Lakeside
S00606,Lakeside Wharf,49.027853,12.426258,Lakeside
S00607,Harborside Chapel,49.027984,12.527502,Harborside
S00608,Harborside Bridge,49.024751,12.527759,Harborside
S00609,Marsh End Depot 2,49.021517,12.528008,Marsh End
S00610,Marsh End School 2,49.018284,12.52827,Marsh End
S00611,Marsh End Terminal 2,49.008596,12.529295,Marsh End
S00612,Marsh End Baths 5,49.005373,12.529765,Marsh End
S00613,Marsh End Market 4,48.992532,12.532301,Marsh End
S00614,Marsh End Quay 3,48.989341,12.533136,Marsh End
S00615,Marsh End Crossing 2,48.986159,12.534043,Marsh End
S00616,Brickworks Cemetery,48.979807,12.535961,Brickworks
S00617,Brickworks Chapel,48.976632,12.536926,Brickworks
S00618,Brickworks Fields,48.97346,12.537914,Brickworks
S00619,Brickworks Arcade,48.97029,12.538917,Brickworks
S00620,Brickworks Common,48.967122,12.539929,Brickworks
S00621,Brickworks Halt,48.963954,12.540946,Brickworks
S00622,Hillcrest Barracks,48.963898,12.390593,Hillcrest
S00623,Hillcrest Chapel,48.965377,12.394979,Hillcrest
S00624,Hillcrest Crossing,48.966879,12.399348,Hillcrest
S00625,Hillcrest Gate,48.968434,12.403673,Hillcrest
S00626,Hillcrest Circus,48.970053,12.407944,Hillcrest
S00627,Hillcrest Cemetery,48.971762,12.412132,Hillcrest
S00628,Hillcrest Bridge,48.973582,12.41621,Hillcrest
S00629,Hillcrest Wharf,48.975526,12.420154,Hillcrest
S00630,Hillcrest Arcade,48.977595,12.423947,Hillcrest
S00631,Hillcrest Halt,48.979732,12.427653,Hillcrest
S00632,Hillcrest Steps,48.981911,12.431301,Hillcrest
S00633,Hillcrest Works,48.984114,12.434916,Hillcrest
S00634,Hillcrest Market,48.986319,12.438528,Hillcrest
S00635,Foundry Arcade,48.988512,12.442158,Foundry
S00636,Foundry Granary,48.990675,12.445828,Foundry
S00637,Maple Avenue,48.992796,12.449556,Westbridge
S00638,Westbridge Circus 2,48.994858,12.45336,Westbridge
S00639,Westbridge Yard 2,48.998931,12.461032,Westbridge
S00640,Westbridge Row 2,49.005,12.472591,Westbridge
S00641,Oldtown Green 2,49.008894,12.480476,Oldtown
S00642,Oldtown Depot 2,49.012556,12.488616,Oldtown
S00643,Oldtown Chapel 2,49.014262,12.492811,Oldtown
S00644,Oldtown Green 3,49.015845,12.497116,Oldtown
S00645,Oldtown Hollow 2,49.018597,12.506049,Oldtown
S00646,Oldtown Chapel 3,49.019814,12.510624,Oldtown
S00647,Oldtown Green 4,49.020957,12.515243,Oldtown
S00648,Marsh End Hollow 2,49.022042,12.519894,Marsh End
S00649,Harborside Park,49.024085,12.529263,Harborside
S00650,Harborside Baths,49.025068,12.533968,Harborside
S00651,Harborside Library,49.026045,12.538675,Harborside
S00652,Harborside Junction,49.027058,12.543364,Harborside
S00653,Hillcrest Hospital,48.952012,12.397298,Hillcrest
S00654,Hillcrest Exchange,48.955064,12.398943,Hillcrest
S00655,Hillcrest Priory,48.958116,12.40059,Hillcrest
S00656,Hillcrest Observatory 2,48.961168,12.402236,Hillcrest
S00657,Hillcrest Hollow,48.96422,12.403882,Hillcrest
S00658,Hillcrest Barracks 2,48.967271,12.405529,Hillcrest
S00659,Hillcrest Mill,48.973376,12.408819,Hillcrest
S00660,Hillcrest Works 2,48.976428,12.410464,Hillcrest
S00661,Hillcrest Hollow 2,48.97948,12.412107,Hillcrest
S00662,Hillcrest Park 2,48.982533,12.41375,Hillcrest
S00663,Hillcrest Green 2,48.985587,12.41539,Hillcrest
S00664,Hillcrest Quay,48.988638,12.417039,Hillcrest
S00665,Southgate Yard,48.991676,12.418743,Southgate
S00666,Southgate Chapel,48.994698,12.420514,Southgate
S00667,Southgate Locks,48.997711,12.422318,Southgate
S00668,Southgate School,49.000731,12.424097,Southgate
S00669,Westbridge Bridge 2,49.003774,12.425781,Westbridge
S00670,Westbridge Wharf 2,49.009992,12.42852,Westbridge
S00671,Westbridge Observatory 3,49.016354,12.430338,Westbridge
S00672,Westbridge Terminal 3,49.019568,12.430934,Westbridge
S00673,Lakeside Row,49.029267,12.431608,Lakeside
S00674,Lakeside Crossing,49.032504,12.431591,Lakeside
S00675,Lakeside Halt,49.035741,12.431494,Lakeside
S00676,Lakeside Steps,49.042208,12.431004,Lakeside
S00677,Lakeside Tower,49.045437,12.430665,Lakeside
S00678,Lakeside Barracks,49.048666,12.430291,Lakeside
S00679,Lakeside Fields,49.051893,12.429891,Lakeside
S00680,Lakeside Circus,49.055118,12.42947,Lakeside
S00681,Lakeside Chapel,49.058343,12.429035,Lakeside
S00682,Lakeside Court,49.061568,12.428591,Lakeside
S00683,Lakeside Fountain,49.064792,12.428145,Lakeside
S00684,Lakeside Market,49.068017,12.42771,Lakeside
S00685,Lakeside Cemetery,49.069686,12.427503,Lakeside
S00686,Brickworks Gate,48.964031,12.535592,Brickworks
S00687,Vinegrove Row,48.962983,12.530926,Vinegrove
S00688,Vinegrove Depot,48.961878,12.526292,Vinegrove
S00689,Vinegrove Tower,48.960774,12.521656,Vinegrove
S00690,Vinegrove Hospital,48.959692,12.517008,Vinegrove
S00691,Vinegrove Green,48.957658,12.507647,Vinegrove
S00692,Vinegrove Stadium,48.95674,12.502919,Vinegrove
S00693,Vinegrove Works,48.955935,12.498144,Vinegrove
S00694,Vinegrove Chapel,48.955304,12.493309,Vinegrove
S00695,Vinegrove Quay,48.954929,12.488415,Vinegrove
S00696,Vinegrove Halt,48.95485,12.483489,Vinegrove
S00697,Vinegrove Park,48.955031,12.478568,Vinegrove
S00698,Foundry Fountain,48.955398,12.47367,Foundry
S00699,Foundry Quay,48.955911,12.468802,Foundry
S00700,Foundry Common,48.956497,12.463953,Foundry
S00701,Foundry Museum,48.957093,12.459107,Foundry
S00702,Foundry Wharf,48.957612,12.45424,Foundry
S00703,Foundry Baths,48.958083,12.449362,Foundry
S00704,Hillcrest Depot 2,48.958715,12.444527,Hillcrest
S00705,Hillcrest Fountain 2,48.959445,12.439723,Hillcrest
S00706,Hillcrest Court 2,48.960135,12.434906,Hillcrest
S00707,Hillcrest Barracks 3,48.960596,12.430028,Hillcrest
S00708,Hillcrest Wharf 2,48.960571,12.425106,Hillcrest
S00709,Hillcrest Locks 2,48.959807,12.420334,Hillcrest
S00710,Hillcrest Works 3,48.958418,12.415887,Hillcrest
S00711,Hillcrest Priory 2,48.956701,12.41171,Hillcrest
S00712,Hillcrest Rise 2,48.954805,12.407715,Hillcrest
S00713,Hillcrest Yard 2,48.952831,12.403806,Hillcrest
S00714,Hillcrest Baths 2,48.951474,12.400929,Hillcrest
S00715,Fairmount Hollow,48.917504,12.564767,Fairmount
S00716,Fairmount Granary,48.919493,12.56088,Fairmount
S00717,Fairmount Gate,48.921486,12.556997,Fairmount
S00718,Fairmount Exchange,48.923478,12.553113,Fairmount
S00719,Fairmount Chapel,48.925466,12.549224,Fairmount
S00720,Fairmount Mill,48.927449,12.545329,Fairmount
S00721,Fairmount Works,48.929425,12.541425,Fairmount
S00722,Fairmount Quay,48.931391,12.53751,Fairmount
S00723,Fairmount Cemetery,48.933339,12.533574,Fairmount
S00724,Vinegrove Market,48.935272,12.52962,Vinegrove
S00725,Vinegrove Bridge,48.937192,12.525652,Vinegrove
S00726,Vinegrove Baths,48.939102,12.521672,Vinegrove
S00727,Vinegrove Common,48.942902,12.513691,Vinegrove
S00728,Vinegrove Granary,48.944798,12.509695,Vinegrove
S00729,Vinegrove Common 2,48.946695,12.5057,Vinegrove
S00730,Vinegrove Observatory,48.948589,12.501703,Vinegrove
S00731,Vinegrove Wharf 2,48.952358,12.493685,Vinegrove
S00732,Vinegrove Chapel 2,48.956119,12.485658,Vinegrove
S00733,Vinegrove Depot 2,48.958005,12.48165,Vinegrove
S00734,Foundry Hospital,48.959898,12.477651,Foundry
S00735,Foundry Depot,48.961803,12.473663,Foundry
S00736,Foundry Locks,48.963719,12.469688,Foundry
S00737,Foundry Exchange,48.965642,12.465721,Foundry
S00738,Foundry Circus,48.967571,12.461761,Foundry
S00739,Foundry Barracks,48.969504,12.457804,Foundry
S00740,Foundry Library,48.971439,12.45385,Foundry
S00741,Foundry Gate,48.973375,12.449898,Foundry
S00742,Foundry Tower,48.975312,12.445945,Foundry
S00743,Foundry Works,48.976733,12.44304,Foundry
S00744,Vinegrove Crossing,48.95817,12.494136,Vinegrove
S00745,Vinegrove Steps 2,48.961407,12.494182,Vinegrove
S00746,Elmwood Chapel,48.964644,12.494253,Elmwood
S00747,Elmwood Park,48.967881,12.494375,Elmwood
S00748,Elmwood Steps,48.971116,12.494559,Elmwood
S00749,Elmwood Bridge,48.974349,12.494832,Elmwood
S00750,Elmwood Halt,48.977577,12.4952,Elmwood
S00751,Elmwood Depot,48.980802,12.495644,Elmwood
S00752,Elmwood Exchange,48.984025,12.496109,Elmwood
S00753,Elmwood School,48.987246,12.4966,Elmwood
S00754,Oldtown Barracks 2,48.996893,12.498313,Oldtown
S00755,Oldtown Stadium 2,49.0001,12.498991,Oldtown
S00756,Oldtown Park 2,49.006492,12.500561,Oldtown
S00757,Oldtown Halt 2,49.009673,12.501478,Oldtown
S00758,Oldtown Halt 3,49.022298,12.505866,Oldtown
S00759,Oldtown Yard 3,49.025431,12.507112,Oldtown
S00760,Oldtown Park 3,49.028552,12.508422,Oldtown
S00761,Northgate Crossing,49.031661,12.509801,Northgate
S00762,Northgate Green,49.034755,12.511257,Northgate
S00763,Northgate Terminal,49.03783,12.512803,Northgate
S00764,Northgate Gate,49.040878,12.514463,Northgate
S00765,Northgate Court,49.046849,12.518276,Northgate
S00766,Northgate Exchange,49.049749,12.520471,Northgate
S00767,Northgate Halt,49.0526,12.522812,Northgate
S00768,Northgate Observatory,49.0582,12.527769,Northgate
S00769,Northgate Hollow,49.060965,12.530341,Northgate
S00770,Steelyard Wharf,49.06373,12.53291,Steelyard
S00771,Steelyard Stadium,49.065467,12.534449,Steelyard
S00772,Harborside Tower,49.050583,12.596293,Harborside
S00773,Harborside Granary,49.050629,12.591354,Harborside
S00774,Harborside Stadium,49.050603,12.586414,Harborside
S00775,Harborside Fields,49.050721,12.566658,Harborside
S00776,Northgate Bridge,49.050903,12.561727,Northgate
S00777,Northgate School,49.051191,12.556807,Northgate
S00778,Northgate Works,49.051622,12.551912,Northgate
S00779,Northgate Circus,49.052256,12.547069,Northgate
S00780,Northgate Baths,49.053165,12.542329,Northgate
S00781,Northgate Market,49.054263,12.537683,Northgate
S00782,Northgate Priory,49.055514,12.533127,Northgate
S00783,Northgate Depot,49.056885,12.528653,Northgate
S00784,Steelyard Terminal,49.058357,12.524252,Steelyard
S00785,Steelyard Rise,49.059895,12.519904,Steelyard
S00786,Steelyard Circus,49.061471,12.515588,Steelyard
S00787,Steelyard Common,49.06306,12.511284,Steelyard
S00788,Steelyard School,49.064635,12.506966,Steelyard
S00789,Steelyard Fountain,49.066191,12.502634,Steelyard
S00790,Steelyard Locks,49.067829,12.498371,Steelyard
S00791,Greenfield Tower,49.071375,12.490103,Greenfield
S00792,Greenfield Common,49.07319,12.486011,Greenfield
S00793,Greenfield School,49.074973,12.481885,Greenfield
S00794,Greenfield Row,49.076656,12.477664,Greenfield
S00795,Greenfield Library,49.07816,12.473289,Greenfield
S00796,Greenfield Locks,49.079303,12.46867,Greenfield
S00797,Greenfield Park,49.080019,12.463854,Greenfield
S00798,Greenfield Halt,49.080396,12.458948,Greenfield
S00799,Greenfield Fountain,49.080528,12.45401,Greenfield
S00800,Greenfield Barracks,49.080506,12.449068,Greenfield
S00801,Greenfield Circus,49.080503,12.444126,Greenfield
S00802,Westbridge Bridge 3,49.008932,12.475819,Westbridge
S00803,Oldtown Bridge 2,49.010268,12.480315,Oldtown
S00804,Oldtown Quay 2,49.01908,12.500876,Oldtown
S00805,Oldtown Museum 2,49.02367,12.507838,Oldtown
S00806,Oldtown Quay 3,49.026021,12.511234,Oldtown
S00807,Northgate Barracks,49.02837,12.514632,Northgate
S00808,Northgate Row,49.030695,12.518067,Northgate
S00809,Northgate Rise,49.032975,12.521572,Northgate
S00810,Northgate Steps,49.035179,12.525189,Northgate
S00811,Northgate Cemetery,49.037317,12.528897,Northgate
S00812,Northgate Park 2,49.041579,12.536333,Northgate
S00813,Northgate Wharf 2,49.043696,12.540071,Northgate
S00814,Northgate Halt 2,49.045783,12.543846,Northgate
S00815,Northgate Barracks 2,49.047827,12.547677,Northgate
S00816,Northgate Hospital 2,49.049811,12.55158,Northgate
S00817,Northgate Granary 2,49.053525,12.55967,Northgate
S00818,Northgate Steps 2,49.055187,12.563909,Northgate
S00819,Northgate Fields 2,49.056676,12.568293,Northgate
S00820,Northgate Terminal 2,49.05796,12.572826,Northgate
S00821,Northgate Stadium 2,49.059075,12.577464,Northgate
S00822,Northgate Arcade 2,49.060064,12.582167,Northgate
S00823,Harborside Depot,49.060958,12.586916,Harborside
S00824,Harborside Common,49.06178,12.591695,Harborside
S00825,Harborside Hollow,49.062545,12.596496,Harborside
S00826,Harborside Halt,49.063274,12.60131,Harborside
S00827,Harborside Court,49.063992,12.606128,Harborside
S00828,Harborside Hospital,49.064754,12.61093,Harborside
S00829,Westbridge Terminal 4,49.000861,12.446059,Westbridge
S00830,Westbridge Row 3,48.99777,12.447525,Westbridge
S00831,Westbridge Granary 2,48.994673,12.448958,Westbridge
S00832,Foundry Park,48.988887,12.453223,Foundry
S00833,Foundry Terminal,48.987925,12.457717,Foundry
S00834,Foundry Priory,48.988815,12.462448,Foundry
S00835,Foundry Halt,48.989755,12.467166,Foundry
S00836,Foundry Market,48.990293,12.472029,Foundry
S00837,Foundry Mill,48.991,12.476843,Foundry
S00838,Elmwood Granary,48.991681,12.481666,Elmwood
S00839,Elmwood Circus,48.991478,12.496323,Elmwood
S00840,Oldtown Mill 2,48.988925,12.505374,Oldtown
S00841,Oldtown Halt 4,48.98737,12.509701,Oldtown
S00842,Elmwood Court 2,48.984042,12.518164,Elmwood
S00843,Elmwood Row,48.982315,12.522337,Elmwood
S00844,Brickworks Green,48.980584,12.526505,Brickworks
S00845,Brickworks Junction,48.979176,12.530061,Brickworks
S00846,Riverside Stadium,48.935872,12.451958,Riverside
S00847,Riverside Fields,48.939032,12.453035,Riverside
S00848,Riverside Circus,48.942192,12.454107,Riverside
S00849,Riverside Row,48.945352,12.455181,Riverside
S00850,Riverside Crossing,48.94851,12.456261,Riverside
S00851,Foundry Stadium,48.951668,12.457349,Foundry
S00852,Foundry Yard,48.954824,12.458448,Foundry
S00853,Foundry Steps,48.961131,12.460684,Foundry
S00854,Foundry Court 2,48.964285,12.461797,Foundry
S00855,Foundry Green 2,48.970591,12.464037,Foundry
S00856,Foundry Cemetery,48.97374,12.46518,Foundry
S00857,Foundry Wharf 2,48.976885,12.466353,Foundry
S00858,Foundry Mill 2,48.980024,12.46756,Foundry
